id,level,source_page,section,entry_type,word,article,plural,word_type,verb_present,verb_past,verb_perfect,translation_en,translation_tr,translation_ru,translation_uk,translation_fa,translation_ar,difficulty,category_id,example_de
1992,B1,55,K,main,Kollege,der,-n,Noun,,,,colleague (male),iş arkadaşı (erkek),коллега (муж.),колега (чол.),همکار (مرد),زميل,5,8,"Sein Kollege hilft ihm immer, wenn er Fragen hat."
1993,B1,55,K,main,Kollegin,die,-nendie,Noun,,,,colleague (female),iş arkadaşı (kadın),коллега (жен.),колега (жін.),همکار (زن),زميلة,6,8,Seine Kollegin erklärte ihm die neue Software.
1994,B1,55,K,main,Kissen,das,-,Noun,,,,pillow / cushion,yastık / minder,подушка,подушка,بالش / کوسن,وسادة,4,6,Sie legt sich gerne auf das weiche Kissen auf dem Sofa.
1995,B1,55,K,main,klagen,,,Verb,klagt,klagte,hat geklagt,to complain / to lament,şikâyet etmek / yakınmak,жаловаться / сетовать,скаржитися / нарікати,شکایت کردن,يشكو,7,21,Er klagt ständig über Rückenschmerzen.
1996,B1,55,K,main,klappen,,,Verb,klappt,klappte,hat geklappt,to work out / to go well,yolunda gitmek / işe yaramak,получаться / идти хорошо,виходити / вдаватися,درست پیش رفتن / کار کردن,ينجح,5,21,"Hat die Präsentation gut geklappt? Ja, alles lief prima."
1997,B1,55,K,main,klar,,,Other,,,,clear,açık / net,ясный / понятно,ясний / чіткий,واضح,واضح,2,21,Ist das klar? Ich habe die Aufgabe noch nicht ganz verstanden.
1998,B1,55,K,main,klären,,,Verb,klärt,klärte,hat geklärt,to clarify / to clear up,açıklamak / çözmek,прояснять / выяснять,прояснювати / уточнювати,روشن کردن / حل کردن,يوضح,4,21,Die Situation muss dringend geklärt werden.
1999,B1,55,K,main,Klassenarbeit,die,-en,Noun,,,,class test / exam,sınıf sınavı,контрольная работа,класна контрольна / іспит,آزمون درسی,اختبار مدرسي,10,9,Morgen schreibt die Klasse eine Klassenarbeit in Mathe.
2000,B1,55,K,main,Klavier,das,-e,Noun,,,,piano,piyano,пианино,фортепіано,پیانو,بيانو,5,16,Er spielt seit seiner Kindheit Klavier und gibt nun Unterricht.
2001,B1,55,K,main,kleben,,,Verb,klebt,klebte,hat geklebt,to stick / to glue,yapıştırmak,клеить,клеїти / наклеювати,چسباندن,يلصق,4,21,Er klebt das Poster mit Tesafilm an die Wand.
2002,B1,55,K,main,Kleid,das,-erdie,Noun,,,,dress,elbise,платье,сукня,لباس,فستان,3,7,Sie trägt ein rotes Kleid zur Hochzeitsfeier.
2003,B1,55,K,main,klein,,,Other,,,,small / little,küçük,маленький,малий / невеликий,کوچک,صغير,3,21,"Die Wohnung ist klein, aber sehr gemütlich eingerichtet."
2004,B1,55,K,main,klettern,,,Verb,klettert,kletterte,ist geklettert,to climb,tırmanmak,лазать / карабкаться,лазити / дертися,بالا رفتن / صعود کردن,يتسلق,6,15,Im Sommer klettern die Kinder gerne auf den großen Baum im Garten.
2005,B1,55,K,main,klicken,,,Verb,klickt,klickte,hat geklickt,to click,tıklamak,кликать / нажимать,клікати / натискати,کلیک کردن,ينقر,5,17,"Klicke auf den grünen Button, um die Anmeldung abzuschließen."
2006,B1,55,K,main,Klick,der,- s,Noun,,,,click,tıklama,клик / щелчок,клік / натискання,کلیک,نقرة,3,13,Mit einem Klick auf das Symbol öffnet sich das Programm.
2007,B1,55,K,main,Klima,das,,Noun,,,,climate,iklim,климат,клімат,آب‌وهوا / اقلیم,مناخ,3,14,Das Klima in dieser Region ist warm und feucht.
2008,B1,55,K,main,Klimaanlage,die,-n1.,Noun,,,,air conditioning,klima,кондиционер,кондиціонер,کولر / تهویه مطبوع,مكيف هواء,9,6,Im Sommer ist die Klimaanlage im Büro unverzichtbar.
2009,B1,55,K,main,kranken,,,Verb,,,,sick / ill,hasta,больной,хворий,بیمار,مريض,5,21,Er blieb kranken Tags zu Hause und ruhte sich aus.
2010,B1,55,B,main,besonders,,,Other,,,,especially,özellikle,особенно / в особенности,особливо,به‌ویژه,خاصة,7,21,Das ist besonders wichtig für Reisende ohne Vorkenntnisse.
2011,B1,55,S,main,sparen,,,Verb,,,,to save,tasarruf etmek,копить / экономить,зберігати / економити,پس‌انداز کردن,يدخر,4,12,Er spart jeden Monat etwas Geld für den nächsten Urlaub.
2012,B1,55,G,main,gekostet,,,Other,,,,cost (past),mâl oldu,стоил / обошёлся,коштував,هزینه شد,كلّف,6,21,Das Abendessen hat nur fünfzehn Euro gekostet.
2013,B1,55,T,main,trinken,,,Verb,,,,to drink,içmek,пить,пити,نوشیدن,يشرب,5,5,Er trinkt morgens immer einen Kaffee und ein Glas Wasser.
2014,B1,55,K,main,kann,,,Other,,,,can,-ebilmek,может,може / можу,می‌تواند,يستطيع,2,21,Ich kann leider nicht zum Treffen kommen.
2015,B1,55,M,main,müssen,,,Verb,,,,to have to / must,zorunda olmak,должен / нужно,мусити / бути зобов'язаним,باید / مجبور بودن,يجب,4,21,Sie müssen bis spätestens Freitag den Bericht abgeben.
2016,B1,55,K,main,kochen,,,Verb,,,,to cook,pişirmek,готовить,готувати,آشپزی کردن,يطبخ,4,5,Er kocht abends immer etwas Frisches für seine Familie.
2017,B1,55,T,main,teuren,,,Verb,,,,expensive,pahalı,дорогой,дорогого (знах.),گران,غالي,4,21,Sie kauft lieber günstige als teure Sachen.
2018,B1,55,S,main,schlafen,,,Verb,,,,to sleep,uyumak,спать,спати,خوابیدن,ينام,6,6,Die Kinder schlafen in der langen Autofahrt immer ein.
2019,B1,55,P,main,prima,,,Other,,,,great / excellent,harika,отлично / прекрасно,чудово / відмінно,عالی,ممتاز,3,21,"Das hat prima geklappt, ich bin sehr zufrieden."
2020,B1,55,K,main,klare,,,Other,,,,clear,net,ясный / чистый,ясна / чітка,واضح,واضح,3,21,Bitte erkläre mir das in klarer und einfacher Sprache.
2021,B1,55,B,main,bald,,,Other,,,,soon,yakında,скоро,скоро,به زودی,قريباً,2,2,"Wir sehen uns bald, ich freue mich schon."
2022,B1,55,L,main,lernen,,,Verb,,,,to learn,öğrenmek,учить / учиться,вчитися / навчатися,یاد گرفتن,يتعلم,4,9,Er lernt jeden Tag neue Vokabeln auf der App.
2023,B1,55,W,main,warme,,,Other,,,,warm,sıcak,тёплый,теплий (знах.),گرم,دافئ,3,21,Sie trinkt am liebsten warme Milch vor dem Schlafen.
2024,B1,55,G,main,geklettert,,,Other,,,,climbed,tırmanmış,лазил / карабкался,видерся / видерлася,بالا رفت,تسلق,8,21,Er ist noch nie so hoch geklettert.
2025,B1,55,D,main,du,,,Other,,,,you,sen,ты,ти,تو,أنت,1,21,Hast du schon gefrühstückt?
2026,B1,56,K,main,konsumieren,,,Verb,konsumiert,konsumierte,hat konsumiert,to consume,tüketmek,потреблять,споживати,مصرف کردن,يستهلك,9,21,"Wer bewusst konsumiert, schützt die Umwelt."
2027,B1,56,K,main,Konsum,der,,Noun,,,,consumption,tüketim,потребление,споживання,مصرف,استهلاك,4,12,Der Konsum von Zucker sollte reduziert werden.
2028,B1,56,K,main,Kontakt,der,-e,Noun,,,,contact,iletişim / temas,контакт,контакт,تماس,تواصل,5,21,Er hat den Kontakt zu seinen alten Schulfreunden verloren.
2029,B1,56,K,main,Konto,das,,Noun,,,,account (bank),banka hesabı,банковский счёт,рахунок (банківський),حساب بانکی,حساب بنكي,3,12,"Bitte gib mir deine Kontonummer, damit ich das Geld überweisen kann."
2030,B1,56,G,main,Girokonto,das,-en,Noun,,,,checking account / current account,vadesiz hesap / cari hesap,текущий счёт,поточний рахунок,حساب جاری,حساب جاري,8,12,Sein Gehalt wird jeden Monat auf das Girokonto überwiesen.
2031,B1,56,K,main,kontrollieren,,,Verb,kontrolliert,kontrollierte,hat kontrolliert,to check / to inspect / to control,kontrol etmek / denetlemek,контролировать / проверять,перевіряти / контролювати,کنترل کردن / بازرسی کردن,يتحقق,10,21,Der Zollbeamte kontrollierte alle Gepäckstücke am Flughafen.
2032,B1,56,K,main,Kontrolle,die,-n,Noun,,,,control / inspection / check,kontrol / denetim,контроль / проверка,контроль / перевірка,کنترل / بازرسی,تفتيش,8,21,Die Kontrolle der Passagiere am Eingang dauerte lange.
2033,B1,56,K,main,Konzert,das,-e,Noun,,,,concert,konser,концерт,концерт,کنسرت,حفلة موسيقية,5,16,Das Konzert im Stadtpark war ausverkauft.
2034,B1,56,K,main,Kopf,der,¨-ekopieren,Noun,,,,head,baş / kafa,голова,голова,سر,رأس,2,4,Ich habe Kopfschmerzen und muss mich hinlegen.
2035,B1,56,K,main,Kopie,die,-n,Noun,,,,copy,kopya,копия,копія,کپی,نسخة,3,21,"Sie machte eine Kopie des Dokuments, bevor sie es abgab."
2036,B1,56,K,main,Kopierer,der,-,Noun,,,,photocopier,fotokopi makinesi,копировальный аппарат,копіювальна машина / ксерокс,دستگاه فتوکپی,آلة تصوير,6,17,Der Kopierer im Büro ist wieder kaputt.
2037,B1,56,K,main,Körper,der,-,Noun,,,,body,vücut / beden,тело,тіло,بدن,جسم,4,4,Sport ist gut für den Körper und auch für die Seele.
2038,B1,56,K,main,körperlich,,,Other,,,,physical / bodily,bedensel / fiziksel,телесный / физический,фізичний / тілесний,جسمی / بدنی,جسدي,8,21,Körperliche Arbeit kann sehr erschöpfend sein.
2039,B1,56,K,main,korrigieren,,,Verb,korrigiert,ko-,hat korrigiertkomisch,to correct,düzeltmek,исправлять / корректировать,виправляти,تصحیح کردن,يصحح,9,13,Der Lehrer korrigierte die Aufsätze über das Wochenende.
2040,B1,56,K,main,kommen,,,Verb,kommt,kam,ist gekommen,to come,gelmek,приходить,приходити / іти,آمدن,يأتي,1,21,Kannst du bitte um zehn Uhr kommen?
2041,B1,56,K,main,Kommunikation,die,,Noun,,,,communication,iletişim,коммуникация / общение,комунікація,ارتباط,تواصل,10,13,Gute Kommunikation ist das Fundament einer guten Beziehung.
2042,B1,56,K,main,komplett,,,Other,,,,complete / completely,eksiksiz / tamamen,полный / полностью,повний / повністю,کامل / کاملاً,كامل,6,21,Das Zimmer ist komplett möbliert und sofort einzugsbereit.
2043,B1,56,K,main,kompliziert,,,Other,,,,complicated,karmaşık / zor,сложный / запутанный,складний,پیچیده,معقد,9,21,Die Situation ist sehr kompliziert und schwer zu lösen.
2044,B1,56,K,main,Kompromiss,der,-e,Noun,,,,compromise,uzlaşma / ödün,компромисс,компроміс,سازش / توافق,تسوية,8,21,Beide Seiten einigten sich auf einen Kompromiss.
2045,B1,56,K,main,Konferenz,die,-en,Noun,,,,conference,konferans,конференция,конференція,کنفرانس,مؤتمر,8,8,Die internationale Konferenz findet dieses Jahr in Berlin statt.
2046,B1,56,K,main,Konfitüre,die,-nder,Noun,,,,jam / preserve / confiture,reçel,джем / варенье,джем / варення,مربا,مربى,8,5,Zum Frühstück isst sie gerne Brot mit Konfitüre.
2047,B1,56,K,main,König,der,-e,Noun,,,,king,kral,король,король,پادشاه,ملك,3,21,Der König erschien auf dem Balkon und grüßte die Menge.
2048,B1,56,K,main,Konkurrenz,die,,Noun,,,,competition / rivalry,rekabet,конкуренция / соперничество,конкуренція / суперництво,رقابت,منافسة,8,18,Das kleine Unternehmen leidet unter der starken Konkurrenz.
2049,B1,56,K,main,können,,,Verb,kann,konnte,hat gekonnt,to be able to / can,-ebilmek,мочь / быть в состоянии,могти,توانستن,يستطيع,3,21,Er kann fließend Deutsch und Englisch sprechen.
2050,B1,56,M,main,mehr,,,Other,,,,more,daha fazla,больше,більше,بیشتر,أكثر,2,21,Er möchte mehr Zeit mit seiner Familie verbringen.
2051,B1,56,A,main,auf,,,Other,,,,on / at,üzerinde,на / к,на / при,روی / در,على,1,21,Das Buch liegt auf dem Tisch.
2052,B1,56,M,main,mich,,,Other,,,,me,beni,меня,мене,مرا,أنا (مفعول),2,21,Sie hat mich nach dem Weg gefragt.
2053,B1,56,N,main,noch,,,Other,,,,still / yet,hâlâ,ещё / всё ещё,ще / досі,هنوز / باز هم,لا يزال,2,21,Er ist noch nicht fertig mit der Aufgabe.
2054,B1,56,M,main,meinen,,,Verb,z.,,,my,benim,считать / иметь в виду / полагать,мій / мою (знах.),منظورم / فکر می‌کنم,أقصد,4,21,Ich suche meinen Schlüssel.
2055,B1,56,A,main,aus,,,Other,,,,from / out of,-den,из,з / із,از,من,1,21,Er kommt aus einer kleinen Stadt in Bayern.
2056,B1,56,K,main,korrigieren,,,Verb,,,,to correct,düzeltmek,исправлять / корректировать,виправляти,تصحیح کردن,يصحح,9,13,Bitte korrigiere den Fehler im Bericht.
2057,B1,56,M,main,mal,,,Other,,,,once / sometime,bir keresinde,раз / когда-нибудь,раз / якось,یه بار / گاهی,مرة,1,1,"Er hat das mal versucht, aber es hat nicht geklappt."
2058,B1,56,V,main,viel,,,Other,,,,much / many,çok,много,багато,زیاد,كثير,2,21,"Sie hat viel Arbeit und schafft es kaum, pünktlich zu sein."
2059,B1,56,S,main,suchen,,,Verb,,,,to search,aramak,искать,шукати,جستجو کردن,يبحث,4,21,Er sucht schon seit Wochen eine neue Wohnung.
2060,B1,56,G,main,gekommen,,,Verb,,,,came,geldi,пришёл / приехал,прийшов / прийшла,آمد,جاء,6,21,Wann bist du nach Hause gekommen?
2061,B1,56,V,main,vergessen,,,Verb,,,,to forget,unutmak,забывать,забути / забувати,فراموش کردن,ينسى,7,21,Er hat seinen Termin wieder vergessen.
2062,B1,56,E,main,eingerichtet,,,Other,,,,set up / furnished,döşenmiş,обставленный / устроенный,обставлений / налаштований,مرتب شده / مبله شده,مُجهَّز,10,21,Die neue Wohnung ist schön eingerichtet.
2063,B1,56,E,main,einen,,,Verb,,,,a / one,bir,один / какой-то,один (знах.),یک,واحد,1,21,Er brachte einen Blumenstrauß mit.
2064,B1,56,T,main,-tern,,,Verb,,,,(word fragment),,(фрагмент слова),(фрагмент),(پاره کلمه),لاحقة,3,21,Die Eltern bringen ihre Kinder täglich in die Schule.
2065,B1,56,Z,main,zu,,,Other,,,,to,-e,к / слишком,до,به,إلى,1,21,"Es ist Zeit, weiterzumachen."
2066,B1,56,K,main,Konkurrenz,der,,Noun,,,,competition,rekabet,конкурс,конкуренція,رقابت,منافسة,8,18,Die Firma hat Angst vor der wachsenden Konkurrenz.
2067,B1,56,H,main,Hälfte,die,,Noun,,,,half,yarısı,половина,половина,نصف,نصف,4,1,Er hat die Hälfte seiner Ersparnisse für die Reise ausgegeben.
2068,B1,56,M,main,machen,,,Verb,,,,to make,yapmak,делать,робити,ساختن,يصنع,1,21,Ich möchte aus alten Materialien etwas Neues machen.
2069,B1,56,T,main,tragen,,,Verb,,,,to carry,taşımak,нести / носить,нести / носити,حمل کردن,يحمل,4,7,Er muss den schweren Karton ins Lager tragen.
2070,B1,56,F,main,fahren,,,Verb,,,,to drive,sürmek,ехать / водить,їхати / водити,رانندگی کردن,يقود,4,11,Sie fahren jeden Sommer gemeinsam in den Urlaub.
2071,B1,56,R,main,regnet,,,Other,,,,rains,yağmur yağıyor,идёт дождь,іде дощ,باران می‌بارد,يمطر,4,14,Es regnet schon seit drei Tagen ununterbrochen.
